category_code,category_name_en,category_name_ar,category_sort_order,category_is_active,group_code,group_name_en,group_name_ar,group_sort_order,group_is_active,type_code,type_name_en,type_name_ar,type_abbrev,type_default_price,type_sample_type,type_default_tube_type,type_default_tube_color,type_turnaround_hours,type_special_type,type_sort_order,type_is_active,type_notes,type_report_name_line1,type_report_name_line2,type_bill_name_line1,type_bill_name_line2,type_history_name,type_collection_notes,type_collection_type_id,type_outside_lab_name,type_outside_cost_price,type_patient_question,type_reference_type,type_barcode_name,type_is_routine_test,type_see_report,type_print_with_other,type_add_with_group,type_is_main_test,type_is_send_outside,type_behavior,component_code,component_name_en,component_name_ar,component_unit,component_result_type,component_decimal_places,component_sort_order,component_is_active,range_sex,range_age_from_days,range_age_to_days,range_age_from_value,range_age_to_value,range_age_description,range_for_pregnant_only,range_age_unit,range_low_flag,range_high_flag,range_low_comment,range_high_comment,range_critical_range_text,range_critical_flag,range_critical_comment,range_fasting_state,range_low_normal,range_high_normal,range_low_critical,range_high_critical,range_normal_range_text,range_note,range_unit,range_version,range_is_active,source_status,seed_decision
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,AST,"Aspartate Aminotransferase (AST) (GOT), Serum",,AST,0.00,Serum,Serum,,24,STANDARD,10,1,,"Aspartate Aminotransferase (AST) (GOT), Serum",,"Aspartate Aminotransferase (AST) (GOT), Serum",,"Aspartate Aminotransferase (AST) (GOT), Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,AST,"Aspartate Aminotransferase (AST) (GOT), Serum",,U/L,NUMERIC,1,10,1,F,0,330,0,11,0-11 month,,month,,,,,,,,A,,,,,not established,Not established (per Mayo),,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,AST,"Aspartate Aminotransferase (AST) (GOT), Serum",,AST,0.00,Serum,Serum,,24,STANDARD,10,1,,"Aspartate Aminotransferase (AST) (GOT), Serum",,"Aspartate Aminotransferase (AST) (GOT), Serum",,"Aspartate Aminotransferase (AST) (GOT), Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,AST,"Aspartate Aminotransferase (AST) (GOT), Serum",,U/L,NUMERIC,1,10,1,F,365,4745,1,13,1-13 year,,year,,,,,,,,A,8.0,50.0,,,8-50 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,AST,"Aspartate Aminotransferase (AST) (GOT), Serum",,AST,0.00,Serum,Serum,,24,STANDARD,10,1,,"Aspartate Aminotransferase (AST) (GOT), Serum",,"Aspartate Aminotransferase (AST) (GOT), Serum",,"Aspartate Aminotransferase (AST) (GOT), Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,AST,"Aspartate Aminotransferase (AST) (GOT), Serum",,U/L,NUMERIC,1,10,1,F,5110,36500,14,,14+ year,,year,,,,,,,,A,8.0,43.0,,,8-43 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,ALP,"Alkaline Phosphatase, Serum",,ALP,0.00,Serum,Serum,,24,STANDARD,11,1,,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,ALP,"Alkaline Phosphatase, Serum",,U/L,NUMERIC,1,11,1,M,0,14,0,14,0-14 day,,day,,,,,,,,A,83.0,248.0,,,83-248 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,ALP,"Alkaline Phosphatase, Serum",,ALP,0.00,Serum,Serum,,24,STANDARD,11,1,,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,ALP,"Alkaline Phosphatase, Serum",,U/L,NUMERIC,1,11,1,M,6935,36500,19,,19+ year,,year,,,,,,,,A,40.0,129.0,,,40-129 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,ALP,"Alkaline Phosphatase, Serum",,ALP,0.00,Serum,Serum,,24,STANDARD,11,1,,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,ALP,"Alkaline Phosphatase, Serum",,U/L,NUMERIC,1,11,1,F,0,14,0,14,0-14 day,,day,,,,,,,,A,83.0,248.0,,,83-248 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,ALP,"Alkaline Phosphatase, Serum",,ALP,0.00,Serum,Serum,,24,STANDARD,11,1,,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,"Alkaline Phosphatase, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,ALP,"Alkaline Phosphatase, Serum",,U/L,NUMERIC,1,11,1,F,6205,36500,17,,17+ year,,year,,,,,,,,A,35.0,104.0,,,35-104 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,BILID,"Bilirubin, Direct, Serum",,BILID,0.00,Serum,Serum,,24,STANDARD,12,1,,"Bilirubin, Direct, Serum",,"Bilirubin, Direct, Serum",,"Bilirubin, Direct, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,BILID,"Bilirubin, Direct, Serum",,mg/dL,NUMERIC,1,12,1,B,360,36500,12,,12+ month,,month,,,,,,,,A,0.0,0.3,,,0.0-0.3 mg/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,TP,"Protein, Total, Serum",,TP,0.00,Serum,Serum,,24,STANDARD,13,1,,"Protein, Total, Serum",,"Protein, Total, Serum",,"Protein, Total, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TP,"Protein, Total, Serum",,g/dL,NUMERIC,1,13,1,B,365,36500,1,,1+ year,,year,,,,,,,,A,6.3,7.9,,,6.3-7.9 g/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIVER,Liver Function,,3,1,ALB,"Albumin, Serum",,ALB,0.00,Serum,Serum,,24,STANDARD,14,1,,"Albumin, Serum",,"Albumin, Serum",,"Albumin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,ALB,"Albumin, Serum",,g/dL,NUMERIC,1,14,1,B,360,36500,12,,12+ month,,month,,,,,,,,A,3.5,5.0,,,3.5-5.0 g/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,GLUC,Glucose & Diabetes,,4,1,CPR,"C-Peptide, Serum",,CPR,0.00,Serum,Serum,,24,STANDARD,15,1,,"C-Peptide, Serum",,"C-Peptide, Serum",,"C-Peptide, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CPR,"C-Peptide, Serum",,ng/mL,NUMERIC,1,15,1,B,0,36500,,,,,,,,,,,,,A,1.1,4.4,,,1.1-4.4 ng/mL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,GLUC,Glucose & Diabetes,,4,1,INS,"Insulin, Serum",,INS,0.00,Serum,Serum,,24,STANDARD,16,1,,"Insulin, Serum",,"Insulin, Serum",,"Insulin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,INS,"Insulin, Serum",,mcIU/mL,NUMERIC,1,16,1,B,0,36500,,,,,,,,,,,,,A,2.6,24.9,,,2.6-24.9 mcIU/mL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,HDCH,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,HDCH,0.00,Serum,Serum,,24,STANDARD,17,1,,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HDCH,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,mg/dL,NUMERIC,1,17,1,M,0,36500,,,,,,,,,,,,,A,40.0,,,,> or =40 mg/dL,"Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,HDCH,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,HDCH,0.00,Serum,Serum,,24,STANDARD,17,1,,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HDCH,"Cholesterol, High-Density Lipoprotein (HDL), Serum",,mg/dL,NUMERIC,1,17,1,F,0,36500,,,,,,,,,,,,,A,50.0,,,,> or =50 mg/dL,"Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,TRIG1,"Triglycerides, Serum",,TRIG1,0.00,Serum,Serum,,24,STANDARD,18,1,,"Triglycerides, Serum",,"Triglycerides, Serum",,"Triglycerides, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRIG1,"Triglycerides, Serum",,mg/dL,NUMERIC,1,18,1,B,730,3285,2,9,2-9 year,,year,,,,,,,,A,,75.0,,,<75 mg/dL,"Acceptable (per Mayo); Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,TRIG1,"Triglycerides, Serum",,TRIG1,0.00,Serum,Serum,,24,STANDARD,18,1,,"Triglycerides, Serum",,"Triglycerides, Serum",,"Triglycerides, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRIG1,"Triglycerides, Serum",,mg/dL,NUMERIC,1,18,1,B,730,3285,2,9,2-9 year,,year,,,,,,,,A,75.0,99.0,,,75-99 mg/dL,Borderline High (per Mayo),,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,TRIG1,"Triglycerides, Serum",,TRIG1,0.00,Serum,Serum,,24,STANDARD,18,1,,"Triglycerides, Serum",,"Triglycerides, Serum",,"Triglycerides, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRIG1,"Triglycerides, Serum",,mg/dL,NUMERIC,1,18,1,B,730,3285,2,9,2-9 year,,year,,,,,,,,A,100.0,,,,> or =100 mg/dL,"High (per Mayo); Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,TRIG1,"Triglycerides, Serum",,TRIG1,0.00,Serum,Serum,,24,STANDARD,18,1,,"Triglycerides, Serum",,"Triglycerides, Serum",,"Triglycerides, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRIG1,"Triglycerides, Serum",,mg/dL,NUMERIC,1,18,1,B,3650,6205,10,17,10-17 year,,year,,,,,,,,A,,90.0,,,<90 mg/dL,"Acceptable (per Mayo); Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,TRIG1,"Triglycerides, Serum",,TRIG1,0.00,Serum,Serum,,24,STANDARD,18,1,,"Triglycerides, Serum",,"Triglycerides, Serum",,"Triglycerides, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRIG1,"Triglycerides, Serum",,mg/dL,NUMERIC,1,18,1,B,3650,6205,10,17,10-17 year,,year,,,,,,,,A,90.0,129.0,,,90-129 mg/dL,Borderline High (per Mayo),,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,LIPID,Lipid Profile,,5,1,TRIG1,"Triglycerides, Serum",,TRIG1,0.00,Serum,Serum,,24,STANDARD,18,1,,"Triglycerides, Serum",,"Triglycerides, Serum",,"Triglycerides, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRIG1,"Triglycerides, Serum",,mg/dL,NUMERIC,1,18,1,B,3650,6205,10,17,10-17 year,,year,,,,,,,,A,130.0,,,,> or =130 mg/dL,"High (per Mayo); Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,CARD,Cardiac Markers,,6,1,CK,"Creatine Kinase (CK), Serum",,CK,0.00,Serum,Serum,,24,STANDARD,19,1,,"Creatine Kinase (CK), Serum",,"Creatine Kinase (CK), Serum",,"Creatine Kinase (CK), Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CK,"Creatine Kinase (CK), Serum",,U/L,NUMERIC,1,19,1,M,90,36500,3,,3+ month,,month,,,,,,,,A,39.0,308.0,,,39-308 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,CARD,Cardiac Markers,,6,1,CK,"Creatine Kinase (CK), Serum",,CK,0.00,Serum,Serum,,24,STANDARD,19,1,,"Creatine Kinase (CK), Serum",,"Creatine Kinase (CK), Serum",,"Creatine Kinase (CK), Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CK,"Creatine Kinase (CK), Serum",,U/L,NUMERIC,1,19,1,F,90,36500,3,,3+ month,,month,,,,,,,,A,26.0,192.0,,,26-192 U/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,CARD,Cardiac Markers,,6,1,TRPS,"Troponin T, 5th Generation, Plasma",,TRPS,0.00,Plasma,Plasma,,24,STANDARD,20,1,,"Troponin T, 5th Generation, Plasma",,"Troponin T, 5th Generation, Plasma",,"Troponin T, 5th Generation, Plasma",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRPS,"Troponin T, 5th Generation, Plasma",,ng/L,NUMERIC,1,20,1,M,0,36500,,,,,,,,,,,,,A,,15.0,,,< or =15 ng/L,"Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,CARD,Cardiac Markers,,6,1,TRPS,"Troponin T, 5th Generation, Plasma",,TRPS,0.00,Plasma,Plasma,,24,STANDARD,20,1,,"Troponin T, 5th Generation, Plasma",,"Troponin T, 5th Generation, Plasma",,"Troponin T, 5th Generation, Plasma",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRPS,"Troponin T, 5th Generation, Plasma",,ng/L,NUMERIC,1,20,1,F,0,36500,,,,,,,,,,,,,A,,10.0,,,< or =10 ng/L,"Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,CARD,Cardiac Markers,,6,1,BNP,"B-Type Natriuretic Peptide, Plasma",,BNP,0.00,Plasma,Plasma,,24,STANDARD,21,1,,"B-Type Natriuretic Peptide, Plasma",,"B-Type Natriuretic Peptide, Plasma",,"B-Type Natriuretic Peptide, Plasma",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,BNP,"B-Type Natriuretic Peptide, Plasma",,pg/mL,NUMERIC,1,21,1,M,30295,36500,83,,83+ year,,year,,,,,,,,A,,93.0,,,< or =93 pg/mL,"Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,CARD,Cardiac Markers,,6,1,BNP,"B-Type Natriuretic Peptide, Plasma",,BNP,0.00,Plasma,Plasma,,24,STANDARD,21,1,,"B-Type Natriuretic Peptide, Plasma",,"B-Type Natriuretic Peptide, Plasma",,"B-Type Natriuretic Peptide, Plasma",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,BNP,"B-Type Natriuretic Peptide, Plasma",,pg/mL,NUMERIC,1,21,1,F,30295,36500,83,,83+ year,,year,,,,,,,,A,,167.0,,,< or =167 pg/mL,"Threshold value (guideline-based), verify interpretation",,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,IRON,"Iron, Serum",,IRON,0.00,Serum,Serum,,24,STANDARD,22,1,,"Iron, Serum",,"Iron, Serum",,"Iron, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,IRON,"Iron, Serum",,mcg/dL,NUMERIC,1,22,1,M,0,36500,,,,,,,,,,,,,A,50.0,150.0,,,50-150 mcg/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,IRON,"Iron, Serum",,IRON,0.00,Serum,Serum,,24,STANDARD,22,1,,"Iron, Serum",,"Iron, Serum",,"Iron, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,IRON,"Iron, Serum",,mcg/dL,NUMERIC,1,22,1,F,0,36500,,,,,,,,,,,,,A,35.0,145.0,,,35-145 mcg/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,SFEC,"Iron and Total Iron-Binding Capacity, Serum",,SFEC,0.00,Serum,Serum,,24,STANDARD,23,1,,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,SFEC_Iron,Iron,,mcg/dL,NUMERIC,1,23,1,M,0,36500,,,,,,,,,,,,,A,50.0,150.0,,,50-150 mcg/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,SFEC,"Iron and Total Iron-Binding Capacity, Serum",,SFEC,0.00,Serum,Serum,,24,STANDARD,23,1,,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,SFEC_Iron,Iron,,mcg/dL,NUMERIC,1,23,1,F,0,36500,,,,,,,,,,,,,A,35.0,145.0,,,35-145 mcg/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,SFEC,"Iron and Total Iron-Binding Capacity, Serum",,SFEC,0.00,Serum,Serum,,24,STANDARD,23,1,,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,SFEC_TotalIronB,Total Iron-Binding Capacity,,mcg/dL,NUMERIC,1,24,1,F,0,36500,,,,,,,,,,,,,A,250.0,400.0,,,250-400 mcg/dL,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,SFEC,"Iron and Total Iron-Binding Capacity, Serum",,SFEC,0.00,Serum,Serum,,24,STANDARD,23,1,,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,"Iron and Total Iron-Binding Capacity, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,SFEC_PercentSat,Percent Saturation,,%,NUMERIC,1,25,1,F,0,36500,,,,,,,,,,,,,A,14.0,50.0,,,14-50%,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,M,0,28,0,4,0-4 week,,week,,,,,,,,A,150.0,973.0,,,150-973 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,M,35,150,5,5,5 month,,month,,,,,,,,A,9.0,580.0,,,9-580 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,M,180,3285,6,9,6-9 year,,year,,,,,,,,A,6.0,111.0,,,6-111 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,M,3650,6205,10,17,10-17 year,,year,,,,,,,,A,15.0,201.0,,,15-201 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,M,6570,36500,18,,18+ year,,year,,,,,,,,A,31.0,409.0,,,31-409 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,F,0,28,0,4,0-4 week,,week,,,,,,,,A,150.0,973.0,,,150-973 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,F,35,150,5,5,5 month,,month,,,,,,,,A,9.0,580.0,,,9-580 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,F,180,6205,6,17,6-17 year,,year,,,,,,,,A,8.0,115.0,,,8-115 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,F,6570,18250,18,50,18-50 year,,year,,,,,,,,A,6.0,175.0,,,6-175 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,FERR1,"Ferritin, Serum",,FERR1,0.00,Serum,Serum,,24,STANDARD,24,1,,"Ferritin, Serum",,"Ferritin, Serum",,"Ferritin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,FERR1,"Ferritin, Serum",,mcg/L,NUMERIC,1,26,1,F,18615,36500,51,,51+ year,,year,,,,,,,,A,11.0,328.0,,,11-328 mcg/L,,,1,1,OK,KEEP
CHEM,Clinical Chemistry,,1,1,IRON,Iron Studies,,7,1,TRSF,"Transferrin, Serum",,TRSF,0.00,Serum,Serum,,24,STANDARD,25,1,,"Transferrin, Serum",,"Transferrin, Serum",,"Transferrin, Serum",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,TRSF,"Transferrin, Serum",,mg/dL,NUMERIC,1,27,1,B,0,36500,,,,,,,,,,,,,A,200.0,360.0,,,200-360 mg/dL,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,HGB,"Hemoglobin, Blood",,HGB,0.00,Blood,Blood,,24,STANDARD,26,1,,"Hemoglobin, Blood",,"Hemoglobin, Blood",,"Hemoglobin, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HGB,"Hemoglobin, Blood",,g/dL,NUMERIC,1,28,1,M,0,14,0,14,0-14 day,,day,,,,,,,,A,13.9,19.1,,,13.9-19.1 g/dL,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,HGB,"Hemoglobin, Blood",,HGB,0.00,Blood,Blood,,24,STANDARD,26,1,,"Hemoglobin, Blood",,"Hemoglobin, Blood",,"Hemoglobin, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HGB,"Hemoglobin, Blood",,g/dL,NUMERIC,1,28,1,M,15,28,15,4,15-4 week,,week,,,,,,,,A,10.0,15.3,,,10.0-15.3 g/dL,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,HGB,"Hemoglobin, Blood",,HGB,0.00,Blood,Blood,,24,STANDARD,26,1,,"Hemoglobin, Blood",,"Hemoglobin, Blood",,"Hemoglobin, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HGB,"Hemoglobin, Blood",,g/dL,NUMERIC,1,28,1,M,35,49,5,7,5-7 week,,week,,,,,,,,A,8.9,12.7,,,8.9-12.7 g/dL,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,HGB,"Hemoglobin, Blood",,HGB,0.00,Blood,Blood,,24,STANDARD,26,1,,"Hemoglobin, Blood",,"Hemoglobin, Blood",,"Hemoglobin, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HGB,"Hemoglobin, Blood",,g/dL,NUMERIC,1,28,1,M,56,150,8,5,8-5 month,,month,,,,,,,,A,9.6,12.4,,,9.6-12.4 g/dL,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,HGB,"Hemoglobin, Blood",,HGB,0.00,Blood,Blood,,24,STANDARD,26,1,,"Hemoglobin, Blood",,"Hemoglobin, Blood",,"Hemoglobin, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HGB,"Hemoglobin, Blood",,g/dL,NUMERIC,1,28,1,M,180,690,6,23,6-23 month,,month,,,,,,,,A,10.1,12.5,,,10.1-12.5 g/dL,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,HGB,"Hemoglobin, Blood",,HGB,0.00,Blood,Blood,,24,STANDARD,26,1,,"Hemoglobin, Blood",,"Hemoglobin, Blood",,"Hemoglobin, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,HGB,"Hemoglobin, Blood",,g/dL,NUMERIC,1,28,1,M,720,1050,24,35,24-35 month,,month,,,,,,,,A,10.2,12.7,,,10.2-12.7 g/dL,,,1,1,OK,KEEP
